X,Y,Area
188102.215885664,2587812.78478386,1692.167899999999918
188925.297784988,2587618.7497414,2045.032500000000027
189240.139988296,2587847.66759612,1339.710000000000036
189215.079394453,2587843.91826364,3363.952000000000226
189240.279049684,2587958.43364196,2427.834100000000035
189116.862336274,2586642.7748489,447.656299999999987
189156.689321841,2586634.28470554,2406.920599999999922
189295.745173846,2585753.8773735,3587.098300000000108
189438.723998764,2586387.36148406,3761.010000000000218
189415.57571591,2586316.69519154,370.210100000000011
189449.734135049,2586309.67128706,1035.699100000000044
189363.860793309,2586512.19282751,2332.513800000000174
189496.760543271,2586624.71111022,2561.748099999999795
189469.353246842,2586605.11317662,1282.141100000000051
189353.173178146,2586619.61656155,4152.396099999999933
188073.443416925,2587816.47998831,2312.429799999999886
187885.474087527,2587724.39163036,1142.367199999999912
188188.765024666,2587788.89120882,1848.663399999999911
188692.615658679,2588054.92542025,3448.027799999999843
188441.727899277,2587903.0253221,2984.735499999999774
188623.571766525,2587955.44904929,5041.056499999999687
188706.559533939,2587806.7954919,2124.672199999999975
188579.028041911,2587856.15850658,2843.053699999999935
189007.43468018,2587632.62913921,2439.244200000000092
188933.99478323,2587705.37014289,928.202099999999973
188947.745199543,2587826.38526936,1273.834299999999985
188893.817203249,2587818.77429989,994.486599999999953
188875.8576925,2587734.37218046,1362.118899999999940
188933.40264489,2587916.13855245,1794.232999999999947
189017.459422517,2587905.33968497,2085.276800000000094
188912.137774409,2587918.53213604,2697.635900000000220
188862.129949677,2588015.7132305,1350.928300000000036
188951.034349147,2588022.09056002,3143.413799999999810
188776.982537962,2588142.22668338,5538.715100000000348
188629.838156873,2588531.58540744,2093.201500000000124
189141.029018602,2587746.1759296,1909.800400000000081
189240.623355704,2587244.83764278,1257.188499999999976
189443.237339034,2588320.13925717,2284.548400000000129
189355.526976897,2587893.04151862,3676.057299999999941
189191.091440107,2587172.30653064,1508.444700000000012
189785.083001888,2588298.16210124,3312.920099999999820
189564.03497728,2588252.56909514,929.031500000000051
190784.941398738,2586204.1111032,5607.146300000000338
190982.470535723,2585781.71940529,3210.280900000000202
189708.726498423,2586897.27125235,3803.632099999999809
189944.955828125,2586963.84289714,2049.937199999999848
191222.365069466,2587514.72209904,3868.631199999999808
192049.566026696,2588144.43399635,2596.715499999999793
191835.568433307,2587909.73216683,3656.669899999999870
191891.775557779,2587163.08623791,4638.442100000000210
191856.402182862,2587144.5181306,3573.626099999999951
191543.328242044,2588168.5548083,4298.063000000000102
191558.856996898,2588145.61721929,1352.970600000000104
191667.448360051,2587771.74537219,2451.626099999999951
191636.082441435,2587471.75369591,2887.216899999999896
191377.673574587,2587483.32557763,2551.405499999999847
191289.85098386,2588430.58819463,1887.840500000000020
190961.914074881,2588436.88491325,3174.906899999999951
190429.046288025,2588266.17303276,2249.379899999999907
190429.551196664,2588291.3940386,2486.719799999999850
190428.432274764,2588352.97566713,3448.060399999999845
190543.937887612,2588336.53420682,2542.811999999999898
190400.054243059,2587915.10862824,897.922199999999975
190408.433241489,2587873.37601721,1423.525799999999890
190506.602256234,2587560.13742404,3545.573899999999867
190406.134558642,2587683.51779476,2628.548699999999826
190268.653499658,2587790.25969907,2718.197400000000016
189988.043007784,2587781.85712245,4749.274000000000342
190219.221518827,2587898.42615665,2372.875599999999849
189984.785728633,2588314.85727645,2748.794199999999819
189958.449911956,2588316.61189361,4264.293999999999869
190009.22833365,2588329.30550875,3114.861600000000180
190358.626187236,2588451.49309508,2032.498199999999997
190105.696647255,2588445.15613338,4366.334600000000137
189697.242054998,2588436.66241504,3311.014500000000226
189661.141445935,2588325.57096914,2727.526699999999892
189784.756727079,2588339.02270135,2957.020799999999781
189625.735259054,2588235.83673156,2829.860400000000027
189780.938169268,2588119.62491141,630.421500000000037
189767.248885068,2588126.40214051,1021.809700000000021
189514.640831512,2586916.84483828,1809.429599999999937
189638.199873007,2586899.48430273,2738.453700000000026
189710.972012907,2586994.03676417,1361.622200000000021
189727.912593714,2586988.82034747,1815.820799999999963
190072.163268819,2586735.06410398,769.423800000000028
190137.730033258,2586705.70198878,931.128799999999956
190057.110316544,2586741.24086308,1563.971700000000055
190097.467535011,2586723.71116544,2321.866700000000037
189711.860745486,2586788.51589662,4153.670100000000275
189742.926983021,2586784.39273969,2281.703399999999874
190001.246600605,2586758.37148362,3400.989900000000034
190271.964359138,2586581.6692908,1544.445400000000063
189796.155176052,2586652.24231698,2261.660699999999906
189817.401590867,2586651.44460561,2653.677400000000034
189688.830644089,2586656.61894102,4840.597200000000157
189971.633271808,2586645.94061696,2887.814499999999953
190011.683514299,2586644.77616778,4240.108900000000176
189866.241653146,2586772.66708714,3376.180899999999838
189654.028195148,2586524.3432639,2796.176500000000033
189781.869443053,2586526.37428421,1489.744599999999991
190045.949900692,2586537.12592277,1900.704999999999927
190030.108779877,2586537.42800283,2069.685899999999947
190184.148676665,2586549.9538063,2179.589100000000144
189875.282742427,2586531.64573721,2630.783600000000206
189898.223589327,2586532.49470659,3105.521400000000085
189800.849643828,2586529.29939444,3295.511599999999817
190131.904835854,2586541.62035608,3345.277500000000146
190160.27008774,2586542.59029827,3748.373399999999947
190146.823476121,2586353.10660385,1310.495400000000018
190061.654352409,2586417.16856271,1325.550199999999904
190044.259779692,2586417.00318801,2157.564100000000053
190090.787131058,2586344.20770176,802.823200000000043
190060.163607485,2586344.81348647,2070.716100000000097
189975.55474468,2586291.45749813,1232.144700000000057
190012.632697858,2586293.19212242,1294.610400000000027
189909.596548393,2586289.33239722,1815.604199999999992
189959.001037573,2586290.48606283,2588.096399999999903
189766.114478728,2586284.16683259,3536.183100000000195
189995.975006318,2586243.78468841,491.391900000000021
189986.731796211,2586301.06497337,1200.446099999999888
189999.801900424,2586301.7333079,1321.072100000000091
189631.094509184,2586277.59512285,4084.202699999999822
189770.234525986,2586161.49652601,1170.292300000000068
189736.60559765,2586160.11589318,1208.346900000000005
189753.557542502,2586159.93684527,1979.726699999999937
189792.586982072,2586161.78850576,3024.203700000000026
189595.918655938,2586154.42411727,2161.655099999999948
189708.392351326,2586158.56160326,4125.666000000000167
189664.807294391,2586156.7354765,4128.070499999999811
189793.642770449,2586068.76358776,1122.115099999999984
189807.077229687,2586068.78285844,1399.324299999999994
189823.30669869,2586069.07240569,1646.275599999999940
189842.509308682,2586070.21460915,1957.852300000000014
189762.403739028,2586066.44612106,2332.338400000000092
189536.512749674,2585755.12572759,2520.366700000000037
189609.810699948,2585755.58642074,1586.152000000000044
190055.115847819,2585762.06073442,1788.610899999999901
190120.657888083,2585873.14919651,1644.416099999999915
190097.891708471,2585872.846409,2646.085500000000138
190318.30330117,2585945.66841987,869.547500000000014
189963.709274435,2586162.66961154,1192.682000000000016
189982.81281799,2586162.29072015,1787.965999999999894
190035.852642708,2586160.87672142,1945.664899999999989
189997.953433026,2586080.18905556,1311.841899999999896
190018.032855338,2586092.64323536,1732.585499999999911
190099.794514619,2586195.85830371,1044.123800000000074
190161.707692086,2586740.37496908,2536.600100000000111
190101.159597114,2586859.3539236,2220.432200000000194
190003.031151607,2586945.53085722,2324.740800000000036
189909.108384327,2587082.73530727,4966.385199999999713
189650.31845521,2587438.18009322,4541.826299999999719
189795.467987342,2587588.1202484,2356.783699999999953
189707.157300081,2587848.31111516,3604.583700000000135
190161.767942833,2587294.88868529,1713.690599999999904
190245.045443165,2587322.13813196,75.194000000000003
190198.806366858,2587409.09048096,1295.942900000000009
190200.991873239,2587377.29122401,1757.739199999999983
190200.455515899,2587340.39611527,1868.072100000000091
190460.448932507,2587680.45923721,2626.418400000000020
190493.694405814,2587365.49427082,3076.777300000000196
190441.599715774,2587330.3106612,1007.225699999999961
190363.092493518,2586950.77379444,1199.355199999999968
190327.662669007,2586957.94207583,2105.680699999999888
190307.03373854,2586875.01820288,3429.423899999999776
190344.797060272,2586756.34963727,2146.465499999999793
190710.572785567,2586615.13866597,1441.676600000000008
190379.940315776,2586725.81072453,3263.147399999999834
190550.996622636,2586567.0419911,1540.104800000000068
190672.711060916,2586517.51320768,1569.661100000000033
190514.048313601,2586577.92168906,4214.053100000000086
190648.826574759,2586522.31640678,4312.263100000000122
190575.761941478,2586559.26985733,4826.979800000000068
190526.951919477,2587087.41240544,1620.037499999999909
190569.309289687,2587014.42913131,1610.333699999999908
190552.831674757,2587018.06767619,1640.391100000000051
190532.560709896,2587022.26894705,2366.150799999999890
190819.759147089,2586949.76927385,1868.993199999999888
190865.345339794,2586949.88513914,1919.356700000000046
190843.795326079,2586950.33368181,2229.925900000000183
190886.692614704,2586950.17768886,2351.817100000000210
190917.66499908,2586826.18863455,1411.608699999999999
190931.677733224,2586823.50989845,1582.756699999999910
190840.80448225,2586842.94951518,2078.449599999999919
190900.500658631,2586829.97862409,2278.828599999999824
190811.469336892,2586738.4282627,3693.168000000000120
191030.251002524,2586677.29411834,1221.890400000000000
191016.96953278,2586574.52371353,1604.909499999999980
190993.739897222,2586579.86846157,3483.795399999999972
190918.187721212,2586489.02217649,1030.495499999999993
190957.562593813,2586471.07258277,2206.721500000000106
190854.175409738,2586517.55075633,2293.990999999999985
190978.927717569,2586475.1254385,2314.413500000000113
190936.091372139,2586480.87567183,3181.860000000000127
191004.680686739,2586468.43015098,3313.628600000000006
190811.236570609,2586534.28843267,3897.056399999999940
190891.217404241,2586500.55845556,4632.837099999999737
190782.017682907,2586370.85495323,1604.010800000000017
190659.994722131,2586233.56983678,3742.288100000000213
190628.068358002,2586240.80571876,3749.916200000000117
191089.183537585,2586134.70029592,4269.712300000000141
190489.245928114,2586144.93164083,1911.599600000000009
190491.43729451,2586182.41885142,5367.418099999999868
190992.897804226,2585902.806804,1185.280600000000049
191003.202282306,2585901.19413655,1317.605000000000018
190841.475089006,2585937.73771574,2618.257700000000114
190705.339303937,2585969.93975666,3485.492799999999988
190816.582185885,2585944.29442922,3621.585199999999986
190888.861307048,2585927.30736647,4612.904999999999745
190365.654909919,2585800.4386276,1081.858899999999949
190342.997003069,2585855.28438846,2750.947799999999916
190322.427630233,2585825.60492071,3048.857399999999870
190289.425743382,2585792.15067784,3726.902000000000044
190431.040923374,2585915.6457366,22.821600000000000
190395.578977259,2585889.77281728,616.530300000000011
190413.30410805,2585938.87463916,1095.080099999999902
190414.762263823,2585956.7189013,1504.424099999999953
190359.745241919,2585878.47358704,1716.228399999999965
190476.071515857,2585847.13859796,52.904899999999998
190807.709717386,2585822.40308974,2381.365200000000186
190849.323753959,2585812.479104,2927.699200000000019
190512.746144782,2585890.09224263,3258.586699999999837
190601.599877237,2585763.0349777,2382.059200000000146
190457.326036245,2585795.59087866,2344.468299999999999
190429.043016516,2585803.78335701,3719.446699999999964
190944.952760655,2586315.82716848,2351.964199999999892
191056.89922276,2586266.67578551,1560.600200000000086
191095.617433272,2585879.66562929,4409.018399999999929
191210.645243226,2585978.18501685,2734.353399999999965
191131.114444492,2585996.15835332,3149.065200000000004
191160.240470991,2585989.71780086,4103.442000000000007
191251.077209258,2585968.45685726,4299.153900000000249
191267.587166556,2586093.93228661,4405.760400000000118
191134.980536024,2586124.84363219,4767.890000000000327
191788.119489512,2585977.43981792,1360.972099999999955
191811.322250508,2585971.09110536,2147.535600000000159
190027.82190128,2588554.50689518,3709.302999999999884
189744.826483311,2586893.24969665,3163.401699999999892
189576.70039285,2586152.53387864,1514.083000000000084
191682.187696979,2586967.87765805,690.865599999999972
189611.082595914,2588434.19453242,1862.903999999999996
192303.887994047,2587808.07854521,2160.599000000000160
192301.101766,2587862.47548615,2169.110999999999876
192154.013023395,2588204.22693785,1091.412199999999984
192143.360530086,2588186.90172682,861.458799999999997
192288.747631232,2588191.58640182,3747.977499999999964
192252.247807594,2588169.81627487,3890.556000000000040
192350.492556977,2587752.66624868,1138.948799999999892
192360.788372493,2587822.2349216,1814.554599999999937
192388.737865116,2588045.63207958,1819.006499999999960
192538.769484387,2588182.38236642,1604.132700000000114
192507.609102139,2587717.46094772,4486.576600000000326
192726.018618058,2587593.66263911,1624.412299999999959
193329.771206193,2587790.67780777,954.667000000000030
193328.261973828,2587822.65003839,989.813300000000027
193369.25000657,2587810.17104248,3626.574599999999919
193124.276863993,2586041.30481614,2243.611100000000079
192065.766989935,2585768.92171724,2323.170500000000175
192136.229603857,2586100.26119045,1468.885399999999890
192385.186609003,2586253.51587528,1491.004200000000083
192167.394353583,2585963.76567046,2397.135699999999815
192674.944652254,2585785.72006276,1839.249199999999973
192984.19352597,2586017.00958932,3364.998199999999997
192928.647010002,2586186.16184377,2651.395799999999781
192881.931263415,2586193.56570695,1389.759700000000066
193010.175294342,2586156.37083569,2383.361499999999978
193895.473707584,2586147.76435441,910.372600000000034
193861.404459254,2586158.94021841,4436.293200000000070
193816.608961268,2586141.43657284,1184.875099999999975
193805.739586931,2586137.63857749,1222.189200000000028
193877.617221562,2586053.67509703,1855.479499999999916
193910.067252866,2586293.67524608,1484.842499999999973
192933.116956401,2587396.35768048,805.797299999999950
193097.373945894,2587015.15808584,89.167299999999997
192871.563788903,2587541.98990191,1196.672199999999975
192754.97935641,2587573.58470815,2025.560099999999920
192800.085841957,2587903.23602436,592.693800000000010
192780.042391001,2587931.73253255,1192.683099999999968
192740.355040709,2587924.25359988,2006.134099999999989
193152.072764043,2587422.6885225,2696.605500000000120
193124.791201635,2587409.97327214,1548.912700000000086
192698.214597479,2587908.78903725,915.314799999999991
186680.455640852,2583956.27035342,1854.794499999999971
187172.176883782,2584383.6301318,2041.667799999999943
187164.252248965,2584354.11125011,4079.139900000000125
187180.595715462,2584413.55206878,4214.379899999999907
187729.980503167,2584027.53506446,1440.344299999999976
187909.987813098,2583536.91362832,2441.383899999999812
187962.557681176,2583632.4937925,2392.997800000000097
187986.170855521,2583625.20423736,2578.084800000000087
188430.467584225,2583605.92599446,5717.376400000000103
188117.072963829,2583913.20716391,2840.271499999999833
188144.294085824,2583905.80747777,2875.376200000000154
187335.784813846,2584567.31204654,4446.751699999999801
188109.494285894,2584583.50147612,2325.442799999999806
187796.238748185,2584261.93227321,4534.250100000000202
188258.269359051,2584953.98930439,1929.344000000000051
189168.404426759,2585158.81246065,1925.710399999999936
189481.099266164,2585080.56258482,4015.972200000000157
189423.818339887,2585067.03688176,4601.311899999999696
189083.342696784,2585101.08757006,1392.605199999999968
189103.378643598,2585095.07954377,1804.848999999999933
189218.519120304,2585074.34502158,1811.931700000000092
188966.751325424,2585132.47328504,2234.649399999999787
189369.301439229,2584944.11331152,4499.226999999999862
188643.708150836,2585100.40881942,1737.228299999999990
188692.251870801,2585108.78625187,2213.482199999999921
188520.294777993,2585076.19594212,4171.945700000000215
188726.925523316,2585003.92657223,2716.821300000000065
188687.30470033,2584999.55980867,5244.717200000000048
188685.691996439,2584893.98395371,2316.160499999999956
188708.02298488,2584896.8785854,2343.385499999999865
188731.530499347,2584900.71186573,2583.915399999999863
188757.972328786,2584903.72101759,2922.333900000000085
189160.527285084,2584974.2260604,1148.244899999999916
189190.002639505,2584985.12840226,2060.321800000000167
189139.390224198,2584977.1418223,1346.556599999999889
188933.351625159,2584956.5298825,1553.918400000000020
189469.890760236,2584309.90878602,2254.437500000000000
189450.11073606,2584316.24894199,1935.745699999999943
189423.334241774,2584212.57037238,1301.359300000000076
189436.186338128,2584209.80636628,1354.280799999999999
189453.812842379,2584202.88434775,2472.749800000000050
189404.599937928,2584217.50973591,2610.564499999999953
189383.470180197,2584116.9129157,3761.641500000000178
189335.554037273,2583353.89753967,26.992400000000000
189332.914041477,2583386.87574234,72.933300000000003
188584.289087653,2583344.30507557,3907.425600000000031
188743.859397287,2583491.29770614,1877.765499999999975
189416.019937512,2584638.68948099,1991.441000000000031
189278.854913853,2584830.54259843,2391.930600000000140
189275.184996024,2584805.52902036,2673.055699999999888
189191.345650318,2584891.57529249,1200.716499999999996
189187.723908532,2584878.22145079,1584.613000000000056
189180.157908947,2584847.70674137,4702.827000000000226
189071.963022422,2584861.4073817,1948.566600000000108
189062.861430617,2584829.93559103,4229.911100000000260
188262.909263398,2584345.96409593,6116.412599999999657
189333.299127147,2584232.69791245,2006.196799999999939
189311.540927809,2584157.02023121,2055.767800000000079
189356.009044433,2584313.10731823,2339.594900000000052
189305.520334806,2584134.90503431,2553.850800000000163
189297.616669728,2584107.26329691,3228.930400000000191
189325.351252135,2584204.54045512,3876.861199999999826
189347.373376715,2584283.44181585,3883.107199999999921
189255.292568461,2584342.8419677,1785.266399999999976
189195.195192069,2584133.823399,2824.772300000000087
189262.009586726,2584367.17413072,3367.872699999999895
189271.703703521,2584400.27370683,3664.269699999999830
189282.303443329,2584437.47171454,4209.225300000000061
188507.359818468,2584151.27570444,2808.008600000000115
189249.324929555,2584050.08212141,3706.245800000000145
188476.199518215,2584044.43173176,1320.275200000000041
188373.10772542,2584050.6754357,1888.182800000000043
188923.440304146,2583811.30902143,4550.048700000000281
190818.761419782,2585711.13992154,1701.717799999999897
191316.399451696,2585702.1873394,2659.222600000000057
189487.529567962,2584089.55165774,2197.503200000000106
190799.462146147,2584689.09506907,4487.948099999999613
191975.573692176,2584929.04003318,2544.999699999999848
189631.945007811,2585466.46806445,1724.833499999999958
191541.099834375,2585131.07443966,3826.864099999999780
189641.707199263,2583518.50754114,2516.100399999999809
189578.500019632,2583388.91896419,3742.611100000000079
189607.744129349,2583434.0503256,4797.874700000000303
189641.735712954,2583399.72461049,2082.264000000000124
189635.328096184,2583468.44819866,2119.359800000000178
189691.791292667,2583722.24482232,1495.957300000000032
189710.713935935,2583706.90270658,1378.289299999999912
189736.225990476,2583723.94953042,1714.319700000000012
189740.473675075,2583640.10112919,2286.059099999999944
189713.303640015,2583636.05214185,3059.639000000000124
189767.941833312,2583674.01215332,3330.167399999999816
189867.657091292,2583788.08116608,1534.000900000000001
189831.555313193,2583770.87050438,3355.587300000000141
189797.532602086,2583753.02852796,1681.873499999999922
189732.111065667,2583904.94393276,2935.847400000000107
189695.504623312,2583914.72493738,4778.151100000000042
189754.450992183,2584008.09704156,5169.213700000000244
189675.52880838,2584140.83528702,1692.836600000000089
189606.667063051,2584159.90135911,3476.116300000000138
189645.321376146,2584149.14125257,4678.520199999999932
189521.423128164,2584296.19756189,1408.814300000000003
189563.013796828,2584286.05409388,2266.167800000000170
189539.984607392,2584290.8383931,2455.994799999999941
189585.649380902,2584349.48636961,1433.038600000000088
189775.407840126,2584620.87690752,2323.990699999999833
189750.021102707,2584621.91590729,2775.954799999999977
189501.529810297,2584647.18995443,2086.373700000000099
189650.966597605,2584730.34861311,3497.474900000000162
189660.524719775,2584412.64468122,1629.576000000000022
189692.29986354,2584411.89164268,4968.892600000000130
189787.021277058,2584514.96829177,2520.586099999999988
189633.358888321,2584434.35065081,2655.518500000000131
189625.5227429,2584408.10446819,760.624699999999962
189605.002039276,2584405.23057248,3372.329499999999825
189755.018498229,2584303.85176443,1501.761099999999942
189739.503705368,2584305.77083843,1632.596500000000106
189705.564232515,2584315.84741508,4444.021300000000338
189909.816336318,2584203.42095577,4306.394199999999728
189857.533466874,2583984.5610678,2625.413900000000012
189836.222759843,2584108.57428828,4356.524999999999636
189815.446567667,2584974.33125377,1893.381900000000087
189636.427417192,2584981.4790105,6213.024099999999635
189608.074026979,2584972.3966608,915.659099999999967
189588.336743919,2584985.33621505,980.281200000000013
189561.541041011,2584992.39992552,1474.100599999999986
189671.507021137,2584961.24172025,2126.424799999999777
189727.469363976,2584856.32285309,1966.328999999999951
189843.739815434,2584856.03168178,2348.517899999999827
189827.429249636,2584855.00160051,2426.773999999999887
189805.15196515,2584855.46280409,3468.743699999999990
189751.15254327,2584857.65389336,3634.076900000000023
190185.196913102,2584512.6839049,2691.904199999999946
189997.684136509,2584201.93670452,3061.759000000000015
190066.027899341,2584302.23930227,1561.833900000000085
189999.900841058,2584301.94943018,1888.280600000000049
190240.529893333,2584324.68432,2160.289200000000164
190205.8557417,2584304.41991452,3027.370499999999993
190167.461934553,2584302.69345473,4429.649800000000141
189958.336286849,2584099.69797004,2738.706099999999878
189991.469780748,2584099.67919282,3129.566800000000057
190216.259216406,2583861.51195722,3896.963299999999890
190166.478838671,2583846.0029485,900.581500000000005
190176.716192089,2583811.40676313,1798.978900000000067
190300.207725328,2583894.0873403,4275.370499999999993
190305.507553416,2583858.9481366,713.840000000000032
190267.067152836,2583860.66267579,1089.430699999999888
190323.115260277,2583838.3826214,1331.965799999999945
190540.813828032,2584452.2918611,1701.173099999999977
190471.011780394,2584346.37402251,1893.773899999999912
190512.027671719,2584407.48211961,2713.054799999999886
190451.65038721,2584321.74940327,4345.993499999999585
190235.813897687,2584186.99448987,2195.921899999999823
190347.485424008,2584349.30416981,1974.374600000000100
190464.851663974,2584516.16482087,2550.104200000000219
190314.147548804,2584299.62570499,3347.713799999999992
190380.019974712,2584351.12999783,1070.814200000000028
190561.439300391,2584292.34552539,1243.680599999999913
190517.712214292,2584224.37520612,2692.007300000000214
190617.684968404,2584370.32103553,2820.976999999999862
190428.1807419,2584100.70177112,3566.725800000000163
190727.702829929,2584350.13441748,1745.641800000000103
190634.158789942,2584395.60333059,3368.311499999999796
190935.152140945,2584415.77706313,2834.040100000000166
190881.183758318,2584383.9508805,1954.481500000000096
190749.972566606,2584193.01360042,3225.015199999999822
191415.774016347,2584407.50891804,2677.088600000000042
191223.501679393,2584127.28623784,2425.454699999999775
191209.553392663,2584106.91453091,2480.436000000000149
191895.499897148,2584356.90426363,3498.109899999999925
191898.137965378,2584183.35712146,1396.187400000000025
191893.077827364,2584169.66326061,1494.654299999999921
190121.084856366,2583736.52726482,1524.790799999999990
190813.589253917,2583819.61821564,1748.457599999999957
190393.025024844,2584649.72891554,1599.290400000000091
190115.792429874,2584830.69153778,1006.762200000000007
190065.675950792,2584844.51342168,1459.350100000000111
190081.468872009,2584839.99098631,1704.963700000000017
190250.302299298,2584801.55907284,1953.718399999999974
190101.01485855,2584837.4898312,2071.102199999999812
190565.58086671,2584843.93753363,3829.057099999999991
190490.71214216,2584861.21600125,3572.197500000000218
190210.747749362,2584929.23876164,1545.859300000000076
190187.750933636,2584930.38030016,3420.249899999999798
190498.131029518,2584969.24430427,3557.338299999999890
190273.152815126,2585021.00461607,2226.372100000000046
190322.160723376,2585128.47995905,2839.882700000000114
190269.478267602,2585140.26907876,4088.393999999999778
190116.244329132,2585163.34523308,4154.638799999999719
190150.298904191,2585175.66117715,2748.609699999999975
190174.142078598,2585270.67596451,2672.739599999999882
190126.040600885,2585313.72275369,2983.305899999999838
190232.707736666,2585308.18260333,4844.402500000000146
190075.619643767,2585383.46403876,2132.684000000000196
190022.603125488,2585443.49573286,1834.364000000000033
190409.681208135,2585365.21695201,1825.568999999999960
190132.73711149,2585452.13715335,1373.814300000000003
190154.383815453,2585435.80941705,2197.481200000000172
191074.51894209,2585317.99683515,2511.737000000000080
191051.260841125,2585323.05456995,2571.630000000000109
191127.988902588,2585305.54511701,2978.727100000000064
191100.249780705,2585312.19559836,3126.570499999999811
191055.169994566,2585230.76254605,1622.071899999999914
191083.273399589,2585225.97959132,2342.490400000000136
190935.399719846,2585242.22284204,1329.048700000000053
191315.604357777,2585484.66800357,2150.176199999999881
191341.510398759,2585480.06139745,3432.578599999999824
191493.100694371,2585487.62398386,1610.950599999999895
191533.427525637,2585634.8581853,3086.947200000000066
191502.984970933,2585520.53826712,3213.128200000000106
190557.379409567,2585452.77121523,2411.333500000000186
190138.403532218,2585580.50314406,1392.655400000000100
190098.476962787,2585684.65274856,1221.991400000000112
189664.563567886,2585651.26691727,2202.321100000000115
189573.654678124,2585543.88917323,1706.582799999999907
189529.714119146,2585461.27271665,894.624800000000050
189556.384068333,2585472.52847,1105.219499999999925
189789.644034522,2585651.0170108,3808.315799999999854
189828.881805256,2585570.94362462,1202.977300000000014
189888.086773227,2585565.55452334,1585.415199999999913
189912.59672123,2585564.6152956,2041.751500000000078
189791.048531291,2585574.87004733,2978.595200000000204
190702.621971153,2585629.53255378,1789.860500000000002
190935.069864258,2585464.29871115,2075.568600000000060
190799.471516386,2585145.68293654,1116.750800000000027
190818.653487255,2585144.39300732,3235.161300000000210
190945.880313072,2585140.79555387,3014.645899999999983
191202.687389573,2584928.25476022,3677.523099999999886
191234.717868949,2584924.35061172,3799.358099999999922
191135.780990959,2584943.71543437,3827.386599999999817
190758.599441834,2585030.59475574,3721.393799999999828
190858.53601762,2585031.56275444,2197.864500000000135
190912.070144458,2584768.85575333,1419.333499999999958
190744.724423869,2584807.21031911,1864.835299999999961
190930.025697184,2584764.63574504,2332.591199999999844
190952.821371338,2584758.63193144,2463.737999999999829
190807.333356326,2584792.21175428,2645.651100000000042
190890.59144385,2584772.52026254,3008.795399999999972
190774.023710524,2584799.58812758,4308.239599999999882
190843.100524758,2584891.48788855,1295.759499999999889
190827.601932692,2584892.37781087,1915.944999999999936
191211.035718563,2584729.22101351,2044.552599999999984
191164.855508688,2584739.4174576,2299.996200000000044
191251.732362331,2584796.00058601,1491.872399999999971
191240.436876588,2584752.93392428,2010.204500000000053
191110.374733245,2584826.36518338,1356.825000000000045
191124.122030909,2584826.3584747,1440.345199999999977
191091.528340779,2584834.14371246,2856.167300000000068
191022.641410399,2584849.24749429,2887.704600000000028
190616.011052215,2584719.27627837,2094.031300000000101
190596.081349683,2584725.52996795,2304.191400000000158
190640.294114294,2584714.96713261,3077.193600000000060
190840.00042885,2584690.09882933,1301.002799999999979
191310.283059502,2584482.09958336,1262.769800000000032
191315.954888841,2584559.94020322,1642.674199999999928
191563.795126564,2584651.98900457,1279.647799999999961
191580.209333635,2584653.07422877,1422.966400000000021
191473.540691936,2584630.18124643,1794.721600000000080
191647.187622048,2584565.61765052,1229.576499999999896
191695.904685343,2584576.60593267,1761.470399999999927
191630.064996059,2584564.53080193,1862.952299999999923
191720.292826188,2584579.30940388,1922.656199999999899
191762.282380907,2584576.29410144,2106.635800000000017
191749.576872463,2584663.95737975,2812.591600000000199
191714.331659899,2584652.82855013,2397.694199999999910
191686.423226175,2584663.61094067,1536.856199999999944
191621.337718136,2584651.16478659,2167.638199999999870
191794.69498503,2585549.57614824,1174.562300000000050
191681.855559196,2585437.60582321,957.527100000000019
191666.813019227,2585439.42127716,2007.742799999999988
191459.210295468,2585105.22787546,4140.963800000000447
191641.262081276,2585233.20579959,1654.288800000000037
191665.72190843,2585233.95654333,3094.532400000000052
191510.755280962,2585110.41091138,1499.585000000000036
191633.449838993,2585134.48001681,2597.022500000000036
191606.078364318,2585133.70915428,2816.282499999999800
191576.144222552,2585132.17004327,3110.290199999999913
191436.387932305,2585033.14089044,1027.454300000000103
191436.103593065,2585000.34094561,2879.685399999999845
191555.125583692,2585016.85476092,2976.388100000000122
191583.603865371,2585017.79686215,3732.229299999999967
191717.736935425,2584917.61609769,1653.890599999999949
191664.508994014,2584885.79428755,908.594500000000039
191382.005385544,2584877.98139783,3082.152900000000045
191361.178363749,2584760.31254786,2646.764500000000226
192026.807615427,2584933.60982598,1403.476000000000113
191842.102042408,2583879.21569835,1698.019299999999930
191815.198100431,2583871.33170847,1649.494500000000016
191814.84153243,2583792.30052124,3773.916200000000117
191865.689588093,2583882.41167977,2104.144699999999830
191891.964256769,2583883.85137078,3186.194500000000062
192018.954785405,2583966.33992757,564.669099999999958
192019.813932307,2583935.28073973,1442.038700000000063
191983.334064237,2583943.6736199,2446.956099999999878
190424.752530432,2585359.33969292,1457.099799999999959
192043.506265774,2584937.23603324,628.932900000000018
192554.822359425,2585462.1188652,2263.467900000000100
192509.199305013,2585459.48482671,3211.195999999999913
192589.033022127,2585378.97442069,1385.790899999999965
192385.340393678,2585361.83615328,1662.214300000000094
192406.491389999,2585363.88398793,2481.516599999999926
192553.983868572,2585375.68573907,2636.114000000000033
192054.754070548,2584938.20393968,674.058800000000019
192091.942388591,2584942.75972761,826.946199999999976
