latitude,longitude,altitude,geometry,stop_id,stop_name,capacity,category
25.01561,121.53583,,Point,U119070,臺大椰林小舖,48,中
25.02036,121.53992,,Point,U119071,臺大計資中心南側,34,中
25.01881,121.53868,,Point,U119072,臺大原分所北側,12,中
25.01548,121.53825,,Point,U119074,臺大生命科學館西北側,30,中
25.01761,121.53995,,Point,U119075,臺大第一活動中心西南側,40,中
25.01922,121.54195,,Point,U119076,臺大博理館西側,22,中
25.0189,121.536,,Point,U119077,臺大博雅館西側,56,高
25.01704,121.53888,,Point,U119078,臺大森林館北側,10,中
25.01698,121.53455,,Point,U119079,臺大一號館,19,中
25.01539,121.53686,,Point,U119080,臺大小小福西南側,10,低
25.01337,121.53909,,Point,U119081,臺大教研館北側,11,中
25.01703,121.53781,,Point,U119082,臺大四號館東北側,10,低
25.0196,121.53846,,Point,U119083,臺大新生教室南側,18,中
25.019,121.54305,,Point,U119084,臺大鄭江樓北側,10,中
25.01857,121.54247,,Point,U119085,臺大電機二館東南側,14,中
25.01804,121.53928,,Point,U119086,臺大圖資系館北側,25,中
25.0169,121.54031,,Point,U119087,臺大總圖書館西南側,30,中
25.01995,121.54347,,Point,U119088,臺大黑森林西側,20,中
25.01791,121.54242,,Point,U119089,臺大獸醫館南側,24,中
25.02112,121.53591,,Point,U119090,臺大新體育館東南側,40,高
25.01816,121.54469,,Point,U119091,臺大明達館北側(員工宿舍),18,中
